datetime,Tmean,Tmax,Tmin,precip,precip_flg,Sunlight,wind,humidity,cloud_cover,pres,TDFK,iday_overview,inight_overview,total,SHINSEIJI,YOJI,KIDS,ADULT,ELDER,UNKNOWN,Death,Severe,Mid,Minor,other,home,work1,work2,school,indoor,outdoor,road,other_place
2017-09-16,22.5,24.2,20.7,8.0,0,6.04,3.1,84.0,10.0,1008.8,40,116,75,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-09-17,22.9,24.1,21.5,43.0,0,2.48,5.2,92.0,10.0,999.6,40,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-18,24.6,29.5,21.3,0.5,0,21.65,2.9,75.0,5.0,1008.9,40,17,20,6,0,0,3,1,2,0,0,0,0,6,0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2017-09-19,24.2,28.9,19.7,0.0,1,12.83,2.0,72.0,8.5,1012.4,40,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-20,24.9,28.7,22.9,0.0,0,7.59,2.0,72.0,10.0,1012.2,40,88,53,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-09-21,23.7,27.2,21.6,0.0,1,10.74,1.7,74.0,9.5,1013.1,40,55,69,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-09-22,23.5,27.3,20.9,1.0,0,9.97,1.7,82.0,9.5,1011.6,40,90,42,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-23,23.0,27.1,19.7,0.0,0,7.09,1.6,79.0,7.5,1015.5,40,52,42,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-24,22.1,27.3,18.8,0.0,1,13.2,1.6,77.0,7.3,1015.4,40,75,24,2,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-09-25,23.4,28.7,18.7,0.0,1,19.15,2.0,73.0,3.3,1014.1,40,30,116,2,0,0,0,1,1,0,0,0,0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-26,25.8,30.1,21.0,0.0,1,19.71,1.9,63.0,7.0,1011.7,40,15,69,4,0,0,0,3,1,0,0,0,1,3,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-09-27,24.4,26.5,22.4,22.5,0,3.07,2.9,85.0,10.0,1004.6,40,127,118,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-28,22.3,25.9,18.7,3.5,0,13.25,5.1,82.0,6.8,1007.8,40,131,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-29,20.9,25.2,17.1,0.0,1,20.82,2.6,66.0,5.3,1016.6,40,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-30,21.2,26.5,17.0,0.0,1,21.05,2.2,64.0,3.3,1021.9,40,17,29,2,0,0,0,0,2,0,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-05-01,20.8,27.8,15.9,2.0,0,18.2,2.4,62.0,8.0,1015.2,40,81,96,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-05-02,20.8,23.1,17.1,13.5,0,3.54,3.0,86.0,10.0,1006.8,40,127,81,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-03,16.9,21.0,14.4,0.0,0,27.54,5.2,52.0,3.8,1010.8,40,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-04,17.0,21.6,13.9,0.0,1,28.44,4.4,42.0,0.8,1016.5,40,14,19,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-05,19.3,26.4,12.6,0.0,1,24.67,2.4,48.0,7.3,1019.2,40,55,53,2,0,0,1,1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2018-05-06,18.2,19.5,16.6,28.0,0,2.22,2.7,77.0,10.0,1011.3,40,108,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-07,17.9,20.1,16.2,49.0,0,3.93,2.6,97.0,10.0,1005.6,40,113,53,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-08,16.0,17.7,14.6,7.0,0,3.32,4.7,89.0,10.0,1010.0,40,127,96,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,15.4,19.0,12.2,0.0,1,15.94,5.8,70.0,8.8,1019.3,40,52,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10,15.5,20.6,10.4,0.0,1,29.47,2.6,68.0,1.8,1022.7,40,15,19,2,0,0,1,0,1,0,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-05-11,19.0,25.3,11.3,0.0,1,28.31,2.4,55.0,2.8,1019.4,40,24,47,2,0,0,1,0,1,0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-05-12,21.5,27.1,16.7,0.0,1,25.82,2.7,59.0,7.0,1014.3,40,47,55,7,0,0,1,1,5,0,0,0,1,6,0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
2018-05-13,20.5,23.0,17.4,18.0,0,2.49,2.1,84.0,7.8,1008.6,40,127,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14,20.5,26.3,15.8,0.0,1,28.46,2.3,75.0,0.0,1011.9,40,14,20,3,1,0,0,0,2,0,0,0,2,1,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2018-05-15,23.4,30.5,17.2,0.0,1,25.97,2.0,57.0,7.8,1012.5,40,47,110,10,0,0,1,3,6,0,1,0,5,4,0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0
2018-05-16,26.0,31.6,20.2,0.0,0,20.94,2.8,55.0,9.5,1011.1,40,79,55,11,0,0,4,4,3,0,0,0,4,7,0,5.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0
2018-05-17,26.8,30.6,24.6,0.0,0,14.41,2.7,69.0,7.8,1009.5,40,75,86,22,0,0,12,5,5,0,0,0,5,17,0,5.0,4.0,0.0,11.0,0.0,1.0,0.0,1.0
2018-05-18,24.1,29.3,16.8,7.0,0,7.76,3.8,81.0,10.0,1007.1,40,127,135,5,0,0,1,0,4,0,0,0,2,3,0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2018-05-19,17.1,20.1,15.5,0.5,0,9.97,5.2,76.0,10.0,1013.8,40,61,47,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-20,18.6,22.7,15.0,0.0,0,26.57,4.8,57.0,5.0,1015.8,40,32,59,1,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21,22.3,28.5,17.2,0.0,1,27.75,2.8,55.0,5.8,1015.6,40,41,79,3,0,1,0,2,0,0,0,0,2,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2018-05-22,23.0,28.1,18.4,0.0,0,26.17,2.7,57.0,5.5,1012.6,40,17,98,5,0,0,1,1,3,0,0,0,2,3,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
2018-05-23,20.8,24.5,18.5,4.0,0,7.09,3.1,82.0,7.8,1006.0,40,88,42,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-24,21.1,26.1,15.9,0.0,1,29.66,2.6,63.0,5.0,1010.2,40,24,53,4,0,0,1,1,2,0,0,0,2,2,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2018-05-25,23.0,29.0,18.9,0.0,1,24.84,2.3,47.0,9.8,1008.7,40,55,69,6,0,0,3,1,2,0,0,0,4,2,0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
2018-05-26,22.3,27.2,19.4,4.0,0,17.55,2.5,69.0,5.3,1008.3,40,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-27,22.7,29.3,17.4,0.0,1,21.32,2.1,61.0,7.5,1011.1,40,97,96,9,0,0,0,2,7,0,0,0,5,4,0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
2018-05-28,22.7,25.1,20.6,1.0,0,8.83,1.8,76.0,10.0,1010.3,40,88,69,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-29,23.3,27.6,20.3,0.0,0,15.39,1.9,77.0,9.3,1011.1,40,66,86,4,0,0,1,2,1,0,0,0,1,3,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2018-05-30,24.6,29.9,22.0,0.0,0,20.76,2.3,75.0,9.8,1010.6,40,72,53,5,0,0,1,2,2,0,0,0,1,4,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
2018-05-31,22.2,24.6,19.5,0.0,1,8.57,2.6,75.0,10.0,1010.7,40,52,79,2,0,0,0,1,1,0,0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-06-01,21.5,25.3,17.8,0.0,1,29.79,3.1,69.0,1.3,1013.9,40,14,19,8,0,0,3,2,3,0,0,0,1,7,0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
2018-06-02,23.3,29.3,17.2,0.0,1,28.86,2.2,64.0,4.3,1014.7,40,24,116,16,0,0,3,6,7,0,0,1,7,8,0,7.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0
2018-06-03,23.6,29.2,19.7,0.0,1,21.45,2.2,63.0,8.8,1014.3,40,102,42,9,0,0,3,1,5,0,0,0,5,4,0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0
2018-06-04,24.4,29.3,20.5,0.0,1,24.29,2.2,54.0,8.0,1013.6,40,105,89,7,0,0,1,4,2,0,0,0,3,4,0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2018-06-05,20.8,23.3,18.7,41.5,0,3.7,2.3,84.0,10.0,1011.8,40,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,20.5,22.7,18.7,2.0,0,6.85,1.5,92.0,10.0,1011.5,40,61,53,2,0,0,0,0,2,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-06-07,23.6,27.6,20.0,0.0,0,21.4,1.9,78.0,10.0,1011.8,40,66,59,8,0,0,3,1,4,0,0,0,3,5,0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
2018-06-08,24.6,29.3,22.5,1.0,0,16.69,2.2,85.0,10.0,1007.8,40,88,67,3,0,1,0,0,2,0,0,0,1,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2018-06-09,23.9,27.4,22.0,0.0,1,26.45,3.6,77.0,9.3,1005.9,40,41,53,26,0,4,11,2,9,0,0,0,2,24,0,9.0,2.0,1.0,10.0,2.0,1.0,0.0,1.0
2018-06-10,24.3,28.5,21.7,0.0,0,17.83,2.8,75.0,10.0,1001.4,40,66,69,5,0,0,4,0,1,0,0,0,1,4,0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
2018-06-11,20.8,22.8,18.6,50.0,0,3.33,4.1,95.0,10.0,998.4,40,7,127,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-12,20.4,24.0,18.3,1.0,0,24.69,3.8,75.0,5.8,1003.5,40,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,21.2,25.8,16.6,0.0,1,30.08,3.7,70.0,1.0,1007.2,40,15,20,3,0,0,1,0,2,0,0,0,1,2,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2018-06-14,22.4,26.4,18.7,0.0,1,11.38,1.7,73.0,8.0,1007.0,40,55,53,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-06-15,22.5,25.9,20.3,0.0,1,26.86,5.0,73.0,7.5,1008.3,40,41,86,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16,22.1,25.7,19.5,0.0,1,28.23,3.9,72.0,3.8,1010.9,40,17,29,2,0,1,0,1,0,0,0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-06-17,25.3,31.4,19.1,0.0,1,25.77,2.3,61.0,7.8,1008.7,40,97,69,9,0,1,0,5,3,0,0,0,4,5,0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0
2018-06-18,24.5,29.7,20.6,5.5,0,13.41,2.5,74.0,10.0,1007.4,40,61,96,3,0,0,0,1,2,0,0,0,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-06-19,23.5,26.0,21.7,17.0,0,7.39,2.1,83.0,10.0,1005.2,40,127,17,2,0,0,2,0,0,0,0,0,1,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2018-06-20,22.4,25.7,20.9,30.5,0,12.34,2.3,88.0,9.8,1002.9,40,121,53,3,0,0,0,2,1,0,0,0,1,2,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2018-06-21,24.3,29.1,20.7,0.0,0,24.99,2.2,73.0,6.5,1006.6,40,79,47,7,0,0,3,2,2,0,0,0,1,6,0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
2018-06-22,24.7,29.8,21.0,0.0,1,23.83,2.4,72.0,8.0,1008.4,40,55,69,7,0,0,1,4,2,0,0,0,1,6,0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2018-06-23,22.3,24.5,20.8,1.5,0,6.77,2.1,79.0,8.5,1005.4,40,121,22,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24,24.3,29.4,19.1,0.0,1,26.45,2.4,74.0,1.8,1008.7,40,15,20,13,0,0,3,6,4,0,0,0,3,10,0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,1.0
2018-06-25,25.7,30.7,21.3,0.0,1,27.88,2.5,66.0,5.5,1012.0,40,38,111,13,0,0,1,2,10,0,0,0,5,8,0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
2018-06-26,27.6,31.7,22.9,9.0,0,13.25,3.7,72.0,10.0,1011.3,40,61,53,8,0,0,1,4,3,0,0,0,3,5,0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2018-06-27,28.8,31.7,26.0,3.0,0,11.61,5.6,66.0,10.0,1007.4,40,62,67,3,0,0,0,1,2,0,0,0,2,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,28.9,30.5,23.9,0.0,0,11.22,4.8,66.0,10.0,1004.5,40,52,97,5,0,0,0,1,4,0,0,0,4,1,0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-06-29,25.4,27.9,22.0,66.0,0,5.95,2.8,83.0,9.8,1006.3,40,13,83,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30,24.8,27.7,21.6,39.0,0,5.13,2.1,89.0,10.0,1011.9,40,89,59,4,0,0,2,1,1,0,0,0,3,1,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2018-07-01,29.3,35.2,23.8,0.0,0,20.08,2.7,67.0,9.5,1010.9,40,41,53,43,0,0,12,9,22,0,0,0,13,30,0,11.0,2.0,1.0,10.0,2.0,7.0,8.0,2.0
2018-07-02,29.0,31.8,26.3,0.5,0,10.45,2.4,68.0,10.0,1008.4,40,67,135,8,0,0,1,3,4,0,0,0,7,1,0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
2018-07-03,25.4,27.1,24.3,73.0,0,5.26,5.4,86.0,10.0,994.9,40,3,127,1,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,28.0,33.1,24.6,1.0,0,24.05,4.0,71.0,7.5,999.7,40,41,86,17,0,0,1,5,11,0,0,0,7,10,0,10.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0
2018-07-05,25.2,26.8,24.0,101.0,0,3.48,1.4,92.0,10.0,1002.8,40,5,7,8,0,0,1,3,4,0,0,0,4,4,0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
2018-07-06,23.6,25.8,21.6,236.0,0,1.25,2.4,98.0,10.0,1003.6,40,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-07,21.7,23.3,20.8,1.5,0,5.59,4.8,93.0,10.0,1007.9,40,88,96,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-08,23.2,27.1,21.0,0.5,0,13.49,2.1,90.0,9.8,1011.1,40,73,44,4,0,0,2,0,2,0,0,0,2,2,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
2018-07-09,26.5,31.8,23.1,0.0,1,27.07,2.3,82.0,8.3,1014.9,40,80,42,54,0,1,2,20,31,0,0,2,18,33,1,20.0,7.0,5.0,2.0,1.0,10.0,5.0,4.0
2018-07-10,29.3,34.9,24.0,3.0,0,28.06,2.6,73.0,7.0,1015.0,40,38,61,126,0,0,7,72,47,0,0,2,44,78,2,35.0,40.0,4.0,4.0,8.0,12.0,17.0,6.0
2018-07-11,29.2,32.8,25.4,0.0,1,20.05,2.7,69.0,8.0,1015.6,40,79,22,62,0,0,6,23,33,0,0,0,27,35,0,19.0,10.0,0.0,3.0,11.0,10.0,5.0,4.0
2018-07-12,29.0,32.6,25.9,0.0,1,27.46,2.4,73.0,4.0,1014.2,40,15,36,65,0,0,10,19,36,0,0,3,30,30,2,28.0,4.0,3.0,10.0,4.0,7.0,6.0,3.0
2018-07-13,28.9,32.9,26.6,0.0,1,27.75,2.7,73.0,7.3,1012.9,40,19,20,73,0,0,8,29,36,0,0,1,35,37,0,28.0,10.0,1.0,5.0,5.0,4.0,17.0,3.0
2018-07-14,29.1,33.1,25.5,0.0,1,28.86,2.5,71.0,2.3,1011.8,40,15,20,80,0,0,21,26,33,0,0,4,34,42,0,25.0,5.0,3.0,11.0,8.0,12.0,13.0,3.0
2018-07-15,29.6,34.8,26.0,0.0,1,27.87,2.4,65.0,0.3,1012.1,40,14,19,96,0,0,20,32,44,0,0,0,45,51,0,44.0,0.0,2.0,6.0,12.0,13.0,16.0,3.0
2018-07-16,29.9,34.2,26.9,0.0,1,27.18,2.5,68.0,0.5,1012.7,40,15,22,90,0,1,20,28,41,0,1,1,44,44,0,40.0,2.0,3.0,9.0,8.0,16.0,8.0,4.0
2018-07-17,29.8,33.9,26.9,0.0,1,26.47,2.3,69.0,2.5,1012.3,40,17,20,52,0,0,3,23,26,0,0,0,18,33,1,17.0,11.0,2.0,2.0,3.0,2.0,13.0,2.0
2018-07-18,29.9,33.4,27.0,0.0,1,26.26,2.5,67.0,2.3,1011.6,40,15,19,72,0,2,5,32,33,0,0,4,32,36,0,39.0,7.0,3.0,3.0,6.0,4.0,4.0,6.0
2018-07-19,30.0,33.7,26.9,0.0,1,26.67,2.4,69.0,0.0,1010.1,40,14,19,107,0,1,12,46,48,0,0,4,45,57,1,45.0,12.0,2.0,8.0,13.0,6.0,18.0,3.0
2018-07-20,32.3,38.3,27.7,0.0,1,23.8,2.6,60.0,2.5,1008.3,40,15,20,139,0,3,25,50,61,0,0,2,42,94,1,57.0,22.0,1.0,22.0,14.0,5.0,16.0,2.0
2018-07-21,31.9,35.8,28.4,0.0,0,21.04,2.7,57.0,6.0,1009.0,40,41,36,100,0,0,18,37,45,0,0,2,36,62,0,40.0,10.0,1.0,5.0,21.0,11.0,10.0,2.0
2018-07-22,30.2,36.9,26.6,16.0,0,17.15,2.1,71.0,10.0,1009.4,40,74,98,82,0,0,15,29,38,0,0,1,36,44,1,33.0,2.0,1.0,5.0,11.0,21.0,6.0,3.0
2018-07-23,29.7,33.9,27.0,0.0,0,24.17,2.6,79.0,4.8,1009.6,40,41,22,93,0,1,16,34,42,0,0,0,41,51,1,36.0,16.0,1.0,7.0,9.0,10.0,12.0,2.0
2018-07-24,30.2,34.0,27.9,0.0,1,25.21,2.6,74.0,3.0,1008.8,40,17,20,115,0,1,17,36,61,0,1,1,62,51,0,55.0,17.0,1.0,10.0,10.0,10.0,8.0,4.0
2018-07-25,30.5,34.7,27.6,0.0,1,28.02,2.6,73.0,2.0,1008.2,40,15,42,110,0,1,9,44,56,0,0,1,48,60,1,55.0,13.0,2.0,4.0,9.0,15.0,8.0,4.0
2018-07-26,31.0,35.3,28.1,0.0,1,26.79,2.6,70.0,7.0,1007.3,40,41,110,133,0,0,14,60,59,0,1,1,59,72,0,57.0,22.0,2.0,4.0,15.0,14.0,13.0,6.0
2018-07-27,30.5,34.6,28.0,0.0,1,27.71,3.0,75.0,4.3,1006.4,40,15,1,107,0,1,10,45,51,0,0,3,43,61,0,42.0,17.0,4.0,6.0,10.0,12.0,15.0,1.0
2018-07-28,29.6,34.1,27.2,0.0,0,26.28,5.1,74.0,6.8,1004.2,40,15,28,78,0,0,19,28,31,0,0,0,32,46,0,37.0,4.0,1.0,1.0,12.0,17.0,4.0,2.0
2018-07-29,27.2,29.8,25.5,34.0,0,5.86,5.5,83.0,9.3,998.8,40,127,89,17,0,0,1,6,10,0,0,0,7,10,0,11.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0
2018-07-30,28.6,32.3,25.0,0.0,0,13.28,3.1,69.0,6.8,1001.3,40,34,86,17,0,0,2,6,9,0,0,0,8,9,0,12.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-07-31,30.3,33.7,27.7,0.0,0,22.29,4.1,63.0,6.8,1002.2,40,17,20,39,0,0,3,13,23,0,0,0,13,26,0,24.0,1.0,0.0,2.0,4.0,0.0,8.0,0.0
2018-08-01,31.1,34.9,27.9,0.0,1,23.97,3.1,63.0,3.3,1002.1,40,15,20,54,0,0,6,19,29,0,0,0,27,27,0,27.0,10.0,0.0,4.0,2.0,4.0,6.0,1.0
2018-08-02,31.2,37.5,27.7,17.0,0,23.42,2.1,65.0,4.0,1005.2,40,26,20,92,0,1,10,35,46,0,0,0,39,53,0,37.0,22.0,2.0,8.0,7.0,2.0,11.0,3.0
2018-08-03,30.8,34.6,27.7,0.0,1,23.76,2.6,67.0,0.5,1008.6,40,15,20,75,0,0,8,31,36,0,0,1,39,35,0,28.0,16.0,2.0,7.0,7.0,0.0,12.0,3.0
2018-08-04,30.6,34.5,28.0,0.0,1,25.56,2.5,69.0,2.0,1008.8,40,15,20,96,0,0,12,47,37,0,0,2,37,57,0,31.0,11.0,0.0,5.0,17.0,17.0,11.0,4.0
2018-08-05,30.6,34.5,27.2,0.0,1,27.11,2.7,69.0,0.8,1007.3,40,15,20,109,0,1,12,41,55,0,0,0,45,64,0,46.0,9.0,1.0,7.0,7.0,21.0,11.0,7.0
2018-08-06,30.3,34.1,27.7,0.0,1,26.35,3.0,75.0,0.8,1005.9,40,15,29,93,0,1,12,42,38,0,0,0,43,50,0,29.0,12.0,2.0,4.0,12.0,9.0,17.0,8.0
2018-08-07,29.7,33.9,27.1,0.0,1,24.7,3.7,74.0,2.8,1005.8,40,19,19,62,0,0,4,33,25,0,0,0,31,31,0,22.0,15.0,2.0,1.0,6.0,5.0,10.0,1.0
2018-08-08,28.1,31.7,25.9,0.0,1,26.66,4.1,71.0,4.5,1005.9,40,38,86,28,0,0,3,8,17,0,0,0,15,13,0,14.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0
2018-08-09,28.4,32.6,26.1,0.0,1,25.18,4.2,73.0,7.0,1004.1,40,19,28,31,0,0,3,14,14,0,0,0,8,23,0,14.0,5.0,1.0,0.0,4.0,2.0,4.0,1.0
2018-08-10,28.9,33.2,26.1,0.0,1,26.22,2.7,74.0,5.8,1003.3,40,15,20,45,0,0,5,13,27,0,0,2,18,25,0,19.0,4.0,0.0,0.0,7.0,4.0,8.0,3.0
2018-08-11,31.0,36.1,26.9,0.0,0,19.85,2.1,68.0,6.0,1003.3,40,22,42,46,0,0,15,12,19,0,0,0,20,26,0,17.0,3.0,1.0,4.0,5.0,7.0,4.0,5.0
2018-08-12,31.9,37.1,29.3,3.0,0,22.91,2.5,66.0,7.0,1006.7,40,49,29,69,0,1,7,24,37,0,0,0,25,44,0,23.0,4.0,0.0,1.0,6.0,14.0,16.0,5.0
2018-08-13,31.2,36.2,27.7,4.5,0,25.4,2.4,67.0,7.0,1010.3,40,101,45,63,0,1,7,18,37,0,0,2,25,36,0,26.0,7.0,0.0,0.0,4.0,11.0,8.0,7.0
2018-08-14,32.1,37.0,27.7,0.0,1,25.83,2.7,59.0,8.3,1009.3,40,97,53,48,0,2,1,18,27,0,0,0,22,26,0,19.0,8.0,1.0,0.0,7.0,4.0,6.0,3.0
2018-08-15,29.5,31.7,26.4,3.5,0,7.67,2.7,72.0,10.0,1007.1,40,127,42,17,2,0,0,6,9,0,0,1,10,6,0,13.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2018-08-16,29.8,33.9,27.5,0.0,0,13.84,2.7,73.0,8.5,1008.2,40,67,67,24,0,0,2,7,15,0,0,0,9,15,0,12.0,2.0,1.0,1.0,5.0,1.0,2.0,0.0
2018-08-17,27.7,32.0,25.2,0.0,1,22.23,4.7,65.0,6.0,1009.7,40,41,19,17,2,0,0,3,12,0,0,0,6,11,0,11.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0
2018-08-18,27.1,33.2,23.7,0.0,1,26.87,2.7,62.0,2.5,1009.6,40,15,31,25,0,0,9,10,6,0,0,0,7,18,0,8.0,3.0,0.0,1.0,2.0,8.0,1.0,2.0
2018-08-19,28.2,32.4,25.4,0.0,1,24.91,2.7,67.0,7.5,1010.3,40,15,42,22,0,0,3,9,10,0,0,0,5,17,0,7.0,0.0,0.0,1.0,2.0,7.0,5.0,0.0
2018-08-20,29.1,33.4,25.1,0.0,1,22.82,2.3,62.0,6.5,1007.7,40,79,42,17,0,0,1,5,11,0,0,0,9,8,0,11.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0
2018-08-21,32.0,38.1,27.5,0.0,1,23.04,3.0,55.0,7.8,1003.6,40,24,67,54,0,0,1,31,22,0,0,0,25,28,1,21.0,13.0,2.0,1.0,5.0,3.0,6.0,3.0
