,index,datetime,Tmean,Tmax,Tmin,precip,precip_flg,Sunlight,wind,humidity,cloud_cover,pres,TDFK,iday_overview,inight_overview,total,SHINSEIJI,YOJI,KIDS,ADULT,ELDER,UNKNOWN,Death,Severe,Mid,Minor,other,home,work1,work2,school,indoor,outdoor,road,other_place,deltaT,Tmean_yesterday,Tmax_yesterday,Tmin_yesterday,diff_yesterday_Tmax,diff_yesterday_Tmin,diff_yesterday_Tmean,pred0,pred1,pred2,pred3,pred
1374,1374,2020-06-29,24.9,29.8,20.1,0.0,1,25.14,3.0,69.0,3.5,1006.4,13,15,86,23,0,0,1,7,15,0,0,1,9,13,0,11.0,1.0,0.0,1.0,2.0,2.0,6.0,0.0,9.7,22.2,24.9,20.5,4.900000000000002,-0.3999999999999986,2.6999999999999993,15.7389555,13.884209,14.851838,12.548989,14.255998
1375,1375,2020-06-30,24.6,27.7,22.2,15.5,0,7.32,4.5,90.0,9.8,1004.7,13,77,135,3,0,0,0,1,2,0,0,0,2,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,24.9,29.8,20.1,-2.1000000000000014,2.099999999999998,-0.29999999999999716,2.945168,5.3208933,4.9506593,3.9718463,4.2971416
1376,1376,2020-07-01,25.1,26.7,22.7,21.0,0,6.66,6.5,89.0,10.0,1002.7,13,88,130,4,0,0,0,1,3,0,0,0,1,3,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,24.6,27.7,22.2,-1.0,0.5,0.5,1.3488386,2.7421854,3.2609172,4.893107,3.0612621
1377,1377,2020-07-02,25.9,30.8,21.7,0.5,0,27.55,4.9,72.0,5.5,1006.1,13,15,107,36,0,0,2,14,20,0,0,1,12,23,0,12.0,1.0,0.0,3.0,7.0,3.0,10.0,0.0,9.100000000000001,25.1,26.7,22.7,4.100000000000001,-1.0,0.7999999999999972,18.614376,13.638463,17.103828,22.204483,17.890287
1378,1378,2020-07-03,23.8,28.7,20.3,6.0,0,11.76,2.4,80.0,10.0,1014.0,13,88,5,12,0,0,0,5,7,0,0,0,5,7,0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.399999999999999,25.9,30.8,21.7,-2.1000000000000014,-1.3999999999999986,-2.099999999999998,6.721026,7.4937625,8.441455,6.911377,7.391905
1379,1379,2020-07-04,23.8,27.7,20.0,25.5,0,7.5,4.0,90.0,10.0,1005.4,13,88,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.699999999999999,23.8,28.7,20.3,-1.0,-0.3000000000000007,0.0,4.8929257,5.7721944,4.969374,4.6620955,5.0741477
1380,1380,2020-07-05,24.9,28.1,23.2,3.5,0,9.15,3.3,87.0,10.0,1005.7,13,88,82,6,0,0,1,1,4,0,0,0,2,4,0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.900000000000002,23.8,27.7,20.0,0.40000000000000213,3.1999999999999993,1.0999999999999979,6.7527184,6.438965,6.647898,7.4066935,6.8115683
1381,1381,2020-07-06,24.8,26.9,22.8,40.5,0,7.36,5.2,92.0,10.0,1008.4,13,127,135,4,0,0,1,1,2,0,0,0,1,3,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.099999999999998,24.9,28.1,23.2,-1.2000000000000028,-0.3999999999999986,-0.09999999999999787,2.2533507,3.8144717,3.781209,2.9888258,3.2094643
1382,1382,2020-07-07,27.2,29.3,25.1,0.5,0,8.39,6.4,84.0,10.0,1006.9,13,88,96,14,0,2,0,3,9,0,0,1,3,10,0,8.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,4.199999999999999,24.8,26.9,22.8,2.400000000000002,2.3000000000000007,2.3999999999999986,6.303207,13.334811,11.35323,12.120156,10.777851
1383,1383,2020-07-08,26.0,28.5,23.6,3.0,0,8.79,5.8,83.0,10.0,1005.0,13,88,135,6,0,0,0,3,3,0,0,0,3,3,0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.899999999999999,27.2,29.3,25.1,-0.8000000000000007,-1.5,-1.1999999999999993,8.430515,6.0937357,10.983074,8.668555,8.54397
1384,1384,2020-07-09,23.7,26.1,22.3,14.0,0,5.53,3.8,96.0,10.0,1009.2,13,108,96,6,0,0,1,2,3,0,0,0,3,3,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000007,26.0,28.5,23.6,-2.3999999999999986,-1.3000000000000007,-2.3000000000000007,4.754376,3.6755993,3.8466916,3.986791,4.0658646
1385,1385,2020-07-10,25.3,28.1,22.7,0.5,0,9.73,3.6,90.0,9.8,1011.0,13,127,53,10,0,0,1,2,7,0,0,2,4,4,0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.400000000000002,23.7,26.1,22.3,2.0,0.3999999999999986,1.6000000000000014,6.503027,8.077531,6.8035846,9.163751,7.6369734
1386,1386,2020-07-11,27.5,31.2,24.8,2.0,0,13.32,5.6,82.0,10.0,1005.5,13,88,97,13,0,0,1,6,6,0,0,0,6,7,0,2.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,6.399999999999999,25.3,28.1,22.7,3.099999999999998,2.1000000000000014,2.1999999999999993,17.797535,24.839067,19.173536,20.212252,20.505598
1387,1387,2020-07-12,26.0,32.5,19.9,0.5,0,18.3,2.9,81.0,10.0,1003.9,13,52,135,36,0,0,6,8,22,0,0,1,14,21,0,8.0,1.0,0.0,0.0,3.0,9.0,14.0,1.0,12.600000000000001,27.5,31.2,24.8,1.3000000000000007,-4.900000000000002,-1.5,36.35638,42.886246,33.258003,36.2956,37.19906
1388,1388,2020-07-13,21.0,25.2,18.7,6.0,0,10.98,3.0,90.0,10.0,1010.6,13,88,118,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,26.0,32.5,19.9,-7.300000000000001,-1.1999999999999993,-5.0,5.9466615,5.015408,5.9436936,3.5671186,5.1182203
1389,1389,2020-07-14,22.3,23.7,20.6,6.0,0,4.83,2.3,97.0,10.0,1002.3,13,121,53,3,0,0,0,3,0,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.099999999999998,21.0,25.2,18.7,-1.5,1.9000000000000021,1.3000000000000007,2.649785,3.1133554,3.0462756,2.9281647,2.934395
1390,1390,2020-07-15,20.4,22.0,17.7,6.5,0,2.73,2.3,97.0,10.0,1001.0,13,107,124,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,22.3,23.7,20.6,-1.6999999999999993,-2.900000000000002,-1.9000000000000021,2.649785,2.3960907,2.8360064,2.8612504,2.685783
1391,1391,2020-07-16,20.7,24.6,17.4,0.5,0,11.41,2.3,86.0,10.0,1007.2,13,52,82,7,0,0,1,5,1,0,0,0,3,4,0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,7.200000000000003,20.4,22.0,17.7,2.6000000000000014,-0.3000000000000007,0.3000000000000007,3.6759226,3.3515835,3.2970934,3.0574071,3.3455017
1392,1392,2020-07-17,19.3,20.6,18.1,34.5,0,4.1,2.0,98.0,10.0,1011.2,13,116,120,1,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,20.7,24.6,17.4,-4.0,0.7000000000000028,-1.3999999999999986,2.5609186,2.1385572,2.5050569,2.8280501,2.5081458
1393,1393,2020-07-18,20.4,22.0,19.2,20.0,0,3.48,1.5,100.0,10.0,1011.8,13,127,53,2,0,0,0,1,1,0,0,0,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000007,19.3,20.6,18.1,1.3999999999999986,1.0999999999999979,1.0999999999999979,2.1725788,2.049123,2.7410328,2.8339548,2.4491723
1394,1394,2020-07-19,24.3,29.3,21.4,0.0,1,20.97,2.2,90.0,5.8,1011.2,13,17,55,25,0,1,2,11,11,0,0,0,11,14,0,12.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,7.900000000000002,20.4,22.0,19.2,7.300000000000001,2.1999999999999993,3.900000000000002,10.3335705,15.62103,13.63227,13.243629,13.207625
1395,1395,2020-07-20,26.9,31.9,23.1,0.0,0,20.8,2.4,80.0,8.5,1011.5,13,96,96,78,0,0,2,31,45,0,0,0,27,51,0,24.0,4.0,0.0,1.0,4.0,8.0,37.0,0.0,8.799999999999997,24.3,29.3,21.4,2.599999999999998,1.7000000000000028,2.599999999999998,35.27921,38.4553,35.467236,37.792397,36.748535
1396,1396,2020-07-21,25.5,29.0,22.5,1.0,0,10.37,2.1,88.0,10.0,1011.9,13,52,96,12,0,0,0,3,9,0,0,0,7,5,0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,6.5,26.9,31.9,23.1,-2.8999999999999986,-0.6000000000000014,-1.3999999999999986,11.773942,10.712137,11.3774805,9.888594,10.938038
1397,1397,2020-07-22,26.6,29.9,24.9,0.0,0,10.79,2.4,89.0,10.0,1008.5,13,88,76,23,0,1,0,8,14,0,0,0,11,12,0,11.0,3.0,0.0,0.0,3.0,2.0,4.0,0.0,5.0,25.5,29.0,22.5,0.8999999999999986,2.3999999999999986,1.1000000000000014,18.688019,20.540083,18.019598,21.02977,19.569368
1398,1398,2020-07-23,23.2,26.0,22.1,31.5,0,3.32,1.8,99.0,10.0,1008.6,13,107,59,2,0,0,0,1,1,0,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8999999999999986,26.6,29.9,24.9,-3.8999999999999986,-2.799999999999997,-3.400000000000002,6.9960666,3.5517974,5.253496,4.570657,5.093004
1399,1399,2020-07-24,24.5,27.2,21.6,0.0,0,7.82,1.2,94.0,9.8,1009.9,13,88,96,9,0,1,0,3,5,0,0,0,3,6,0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.599999999999998,23.2,26.0,22.1,1.1999999999999993,-0.5,1.3000000000000007,4.761627,7.050624,5.240141,6.023336,5.768932
1400,1400,2020-07-25,25.1,27.4,23.7,23.5,0,7.48,2.1,98.0,10.0,1011.2,13,127,96,3,0,0,0,1,2,0,0,0,1,2,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6999999999999993,24.5,27.2,21.6,0.1999999999999993,2.099999999999998,0.6000000000000014,5.283914,6.6093464,7.6991906,7.8537536,6.8615513
1401,1401,2020-07-26,25.6,31.2,23.5,18.5,0,12.98,3.1,95.0,10.0,1014.1,13,90,61,9,0,0,2,0,7,0,0,0,2,7,0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,7.699999999999999,25.1,27.4,23.7,3.8000000000000007,-0.1999999999999993,0.5,18.932486,18.989992,21.335432,20.920565,20.044619
1402,1402,2020-07-27,26.3,30.7,23.9,2.0,0,11.07,3.3,88.0,10.0,1013.7,13,73,135,21,0,0,2,6,13,0,0,1,3,17,0,9.0,1.0,0.0,3.0,3.0,0.0,5.0,0.0,6.800000000000001,25.6,31.2,23.5,-0.5,0.3999999999999986,0.6999999999999993,18.776012,14.32802,21.28446,19.552588,18.485271
1403,1403,2020-07-28,26.7,31.0,23.9,2.0,0,13.43,2.5,90.0,10.0,1009.9,13,127,135,21,0,0,2,9,10,0,0,1,8,12,0,12.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,7.100000000000001,26.3,30.7,23.9,0.3000000000000007,0.0,0.3999999999999986,25.372694,21.200212,22.026997,25.313454,23.478338
1404,1404,2020-07-29,22.9,25.6,21.3,0.0,0,5.0,2.9,87.0,10.0,1013.7,13,88,96,5,0,0,0,3,2,0,0,0,2,3,0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.300000000000001,26.7,31.0,23.9,-5.399999999999999,-2.599999999999998,-3.8000000000000007,4.6780205,4.645148,4.6660414,2.9916852,4.2452235
1405,1405,2020-07-30,23.2,26.5,20.4,0.0,0,10.32,1.9,84.0,10.0,1015.7,13,52,53,10,0,0,0,3,7,0,0,0,6,4,0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,6.100000000000001,22.9,25.6,21.3,0.8999999999999986,-0.9000000000000021,0.3000000000000007,3.4334967,3.8729966,4.504291,3.4879851,3.8246922
1406,1406,2020-07-31,24.8,29.6,22.4,1.0,0,11.77,1.6,90.0,10.0,1012.0,13,88,75,20,0,0,2,8,10,0,0,1,7,12,0,7.0,0.0,0.0,0.0,3.0,1.0,9.0,0.0,7.200000000000003,23.2,26.5,20.4,3.1000000000000014,2.0,1.6000000000000014,9.262798,10.735133,7.7054853,9.408449,9.277967
1407,1407,2020-08-01,26.1,31.8,21.8,0.5,0,19.79,2.6,77.0,7.8,1012.0,13,15,22,30,0,0,1,10,19,0,0,1,11,18,0,9.0,1.0,0.0,1.0,3.0,5.0,11.0,0.0,10.0,24.8,29.6,22.4,2.1999999999999993,-0.5999999999999979,1.3000000000000007,24.124815,32.41347,29.775148,33.5874,29.975208
1408,1408,2020-08-02,26.3,31.5,22.6,0.0,1,19.53,2.4,75.0,5.5,1013.8,13,41,20,26,0,1,4,8,13,0,0,1,8,17,0,10.0,1.0,0.0,3.0,4.0,4.0,4.0,0.0,8.899999999999999,26.1,31.8,21.8,-0.3000000000000007,0.8000000000000007,0.1999999999999993,27.184767,27.503777,29.265108,24.131062,27.02118
1409,1409,2020-08-03,27.2,32.3,22.3,0.0,1,24.73,2.4,74.0,3.8,1013.8,13,15,20,63,0,1,1,19,42,0,0,3,26,34,0,23.0,2.0,0.0,2.0,5.0,2.0,29.0,0.0,9.999999999999996,26.3,31.5,22.6,0.7999999999999972,-0.3000000000000007,0.8999999999999986,48.049786,52.21646,44.313866,38.574444,45.78864
1410,1410,2020-08-04,28.3,33.1,24.5,0.0,1,24.49,2.9,77.0,4.3,1014.9,13,15,31,91,0,0,1,43,47,0,0,4,37,50,0,23.0,6.0,0.0,4.0,12.0,10.0,35.0,1.0,8.600000000000001,27.2,32.3,22.3,0.8000000000000043,2.1999999999999993,1.1000000000000014,72.379364,69.47361,66.87248,74.882614,70.902016
1411,1411,2020-08-05,29.1,34.2,25.7,0.0,0,24.93,2.9,76.0,3.3,1016.1,13,15,28,101,0,1,1,38,61,0,0,4,39,58,0,35.0,12.0,0.0,4.0,14.0,1.0,35.0,0.0,8.500000000000004,28.3,33.1,24.5,1.1000000000000014,1.1999999999999993,0.8000000000000007,131.41911,111.283745,127.211845,105.2656,118.795074
1412,1412,2020-08-06,28.5,33.1,25.5,0.0,1,24.02,3.9,79.0,7.8,1013.2,13,47,20,102,0,0,7,37,58,0,0,4,33,65,0,37.0,4.0,0.0,1.0,18.0,9.0,32.0,1.0,7.600000000000001,29.1,34.2,25.7,-1.1000000000000014,-0.1999999999999993,-0.6000000000000014,80.69491,84.76372,81.969696,94.59348,85.50545
1413,1413,2020-08-07,29.5,35.4,26.0,0.0,1,22.58,3.4,71.0,7.5,1007.7,13,96,55,132,0,1,15,55,61,0,0,3,43,86,0,46.0,6.0,0.0,11.0,24.0,6.0,39.0,0.0,9.399999999999999,28.5,33.1,25.5,2.299999999999997,0.5,1.0,126.21518,146.83434,123.26443,116.85377,128.29193
1414,1414,2020-08-08,28.1,32.3,25.1,0.0,1,15.49,2.7,79.0,8.3,1008.8,13,75,55,78,0,1,7,16,54,0,0,2,32,44,0,45.0,2.0,0.0,3.0,12.0,2.0,14.0,0.0,7.199999999999996,29.5,35.4,26.0,-3.1000000000000014,-0.8999999999999986,-1.3999999999999986,85.889656,69.74525,66.10379,82.605576,76.08607
1415,1415,2020-08-09,28.7,34.7,23.4,0.0,1,19.96,2.4,77.0,9.5,1009.6,13,96,116,101,0,1,7,45,48,0,0,4,40,57,0,38.0,0.0,0.0,1.0,21.0,14.0,24.0,3.0,11.300000000000004,28.1,32.3,25.1,2.4000000000000057,-1.7000000000000028,0.5999999999999979,96.5317,91.47903,107.43314,83.04933,94.62331
1416,1416,2020-08-10,30.5,35.2,26.9,0.0,1,20.26,2.4,73.0,10.0,1013.0,13,96,47,173,0,1,13,60,99,0,0,4,72,97,0,92.0,7.0,1.0,6.0,14.0,18.0,33.0,2.0,8.300000000000004,28.7,34.7,23.4,0.5,3.5,1.8000000000000007,200.91588,210.66931,224.35255,203.02856,209.74158
1417,1417,2020-08-11,31.7,37.3,27.0,0.0,1,25.5,4.0,67.0,2.8,1012.4,13,15,19,280,0,1,13,102,164,0,0,21,117,142,0,126.0,14.0,0.0,2.0,37.0,21.0,77.0,3.0,10.299999999999997,30.5,35.2,26.9,2.0999999999999943,0.10000000000000142,1.1999999999999993,209.35387,267.6504,308.0558,287.06223,268.03058
1418,1418,2020-08-12,30.0,35.8,27.3,0.5,0,18.24,2.5,79.0,6.8,1011.7,13,35,65,252,0,2,7,87,156,0,1,17,96,138,0,110.0,15.0,0.0,4.0,41.0,18.0,61.0,3.0,8.499999999999996,31.7,37.3,27.0,-1.5,0.3000000000000007,-1.6999999999999993,223.39381,246.00548,199.86836,227.20006,224.11693
1419,1419,2020-08-13,29.4,36.1,25.4,21.5,0,19.01,2.2,82.0,5.0,1009.1,13,29,20,179,0,0,5,55,119,0,0,16,69,94,0,106.0,6.0,0.0,2.0,19.0,16.0,30.0,0.0,10.700000000000003,30.0,35.8,27.3,0.30000000000000426,-1.9000000000000021,-0.6000000000000014,138.50882,121.06861,116.06411,119.29427,123.733955
1420,1420,2020-08-14,29.4,34.2,24.9,0.0,0,19.85,2.8,78.0,2.0,1008.3,13,15,28,184,0,0,4,55,125,0,0,6,88,90,0,78.0,1.0,0.0,2.0,22.0,18.0,62.0,1.0,9.300000000000004,29.4,36.1,25.4,-1.8999999999999986,-0.5,0.0,114.06823,158.63406,163.983,122.48566,139.79274
1421,1421,2020-08-15,31.0,36.1,26.9,0.0,1,22.91,2.1,76.0,3.8,1006.7,13,15,39,269,0,4,19,92,154,0,0,18,89,162,0,123.0,4.0,0.0,8.0,29.0,35.0,68.0,2.0,9.200000000000003,29.4,34.2,24.9,1.8999999999999986,2.0,1.6000000000000014,188.45276,222.53314,217.62714,199.31082,206.98096
1422,1422,2020-08-16,31.2,35.4,28.0,0.0,0,23.33,2.7,74.0,7.3,1008.9,13,16,79,277,0,1,15,81,180,0,0,27,103,147,0,151.0,2.0,0.0,2.0,33.0,31.0,58.0,0.0,7.399999999999999,31.0,36.1,26.9,-0.7000000000000028,1.1000000000000014,0.1999999999999993,254.0606,237.41312,258.85168,276.13962,256.61624
1423,1423,2020-08-17,30.8,36.5,27.2,0.0,0,19.84,2.7,76.0,7.8,1009.9,13,66,59,363,0,0,12,140,211,0,0,19,144,200,0,160.0,36.0,0.0,2.0,54.0,15.0,96.0,0.0,9.3,31.2,35.4,28.0,1.1000000000000014,-0.8000000000000007,-0.3999999999999986,267.93378,257.30154,286.68335,242.34512,263.56595
1424,1424,2020-08-18,30.3,34.3,27.8,0.0,1,15.91,2.8,71.0,8.8,1009.9,13,17,86,207,0,0,2,74,131,0,1,9,81,116,0,106.0,20.0,0.0,1.0,21.0,6.0,51.0,2.0,6.4999999999999964,30.8,36.5,27.2,-2.200000000000003,0.6000000000000014,-0.5,183.31564,225.71825,165.70811,221.74316,199.12129
1425,1425,2020-08-19,29.0,34.2,25.6,0.0,1,22.21,2.7,72.0,5.3,1011.0,13,47,24,157,0,0,7,62,88,0,0,5,55,97,0,74.0,16.0,0.0,3.0,19.0,6.0,39.0,0.0,8.600000000000001,30.3,34.3,27.8,-0.09999999999999432,-2.1999999999999993,-1.3000000000000007,167.70407,136.75185,156.60356,168.63913,157.42465
1426,1426,2020-08-20,29.7,34.8,25.8,0.0,1,24.54,3.2,74.0,1.0,1011.6,13,15,19,185,0,0,9,70,106,0,0,9,74,102,0,95.0,12.0,0.0,2.0,29.0,7.0,36.0,4.0,8.999999999999996,29.0,34.2,25.6,0.5999999999999943,0.1999999999999993,0.6999999999999993,164.69455,226.64037,180.38036,180.60342,188.07968
1427,1427,2020-08-21,30.1,36.0,26.0,0.0,1,22.78,2.8,72.0,2.3,1012.3,13,15,20,197,0,0,8,81,108,0,0,7,75,115,0,92.0,6.0,0.0,6.0,28.0,16.0,48.0,1.0,10.0,29.7,34.8,25.8,1.2000000000000028,0.1999999999999993,0.40000000000000213,148.83487,205.37856,220.37852,162.33846,184.2326
1428,1428,2020-08-22,29.3,35.2,24.0,0.0,0,20.92,2.7,75.0,6.0,1011.2,13,41,97,141,0,0,6,61,74,0,0,7,44,90,0,70.0,4.0,0.0,3.0,26.0,10.0,27.0,1.0,11.200000000000003,30.1,36.0,26.0,-0.7999999999999972,-2.0,-0.8000000000000007,137.65956,87.43441,110.73953,128.56407,116.099396
1429,1429,2020-08-23,25.6,29.4,23.2,38.0,0,10.24,2.0,87.0,9.8,1009.0,13,78,44,37,0,0,4,10,23,0,0,2,10,25,0,20.0,1.0,0.0,1.0,4.0,1.0,9.0,1.0,6.199999999999999,29.3,35.2,24.0,-5.800000000000004,-0.8000000000000007,-3.6999999999999993,25.167202,19.789087,21.94057,34.236736,25.283401
1430,1430,2020-08-24,27.2,32.3,23.0,0.0,0,18.24,2.7,79.0,5.0,1007.7,13,17,55,67,0,0,2,20,45,0,0,0,28,39,0,33.0,2.0,0.0,0.0,10.0,5.0,16.0,1.0,9.299999999999997,25.6,29.4,23.2,2.8999999999999986,-0.1999999999999993,1.5999999999999979,35.658623,42.42621,35.382336,41.803516,38.81767
1431,1431,2020-08-25,27.8,32.2,24.8,0.0,1,17.7,2.7,75.0,6.3,1010.4,13,15,20,62,0,0,2,22,38,0,0,4,21,37,0,30.0,4.0,0.0,3.0,3.0,4.0,18.0,0.0,7.400000000000002,27.2,32.3,23.0,-0.09999999999999432,1.8000000000000007,0.6000000000000014,55.35887,52.33429,53.473347,46.091755,51.814564
1432,1432,2020-08-26,28.8,34.0,24.3,0.0,1,22.26,2.7,77.0,6.0,1012.1,13,15,20,98,0,0,4,38,56,0,0,2,39,57,0,49.0,8.0,0.0,2.0,17.0,6.0,15.0,1.0,9.7,27.8,32.2,24.8,1.7999999999999972,-0.5,1.0,95.49913,103.38359,108.66159,99.721565,101.81647
1433,1433,2020-08-27,29.3,33.6,26.3,0.0,0,18.84,3.1,79.0,4.5,1012.4,13,20,31,88,0,0,5,36,47,0,0,4,33,51,0,45.0,10.0,0.0,2.0,13.0,6.0,12.0,0.0,7.300000000000001,28.8,34.0,24.3,-0.3999999999999986,2.0,0.5,91.48617,79.98354,65.39681,90.16384,81.75759
1434,1434,2020-08-28,30.2,34.5,27.0,0.0,1,19.48,3.3,76.0,4.3,1012.0,13,17,20,127,0,0,7,55,65,0,0,4,38,85,0,43.0,13.0,0.0,7.0,22.0,10.0,30.0,2.0,7.5,29.3,33.6,26.3,0.8999999999999986,0.6999999999999993,0.8999999999999986,187.11676,234.12325,168.24532,164.7832,188.56712
1435,1435,2020-08-29,30.3,35.0,26.9,0.0,1,23.22,3.3,73.0,3.8,1010.6,13,15,116,114,0,1,6,59,48,0,0,8,33,73,0,41.0,2.0,0.0,2.0,25.0,16.0,28.0,0.0,8.100000000000001,30.2,34.5,27.0,0.5,-0.10000000000000142,0.10000000000000142,246.93704,281.63684,268.45303,242.68692,259.92844
1436,1436,2020-08-30,30.0,34.9,26.6,0.0,1,22.8,3.3,73.0,4.5,1009.8,13,15,39,95,0,0,6,40,49,0,0,4,33,58,0,38.0,1.0,0.0,2.0,14.0,13.0,24.0,3.0,8.299999999999997,30.3,35.0,26.9,-0.10000000000000142,-0.29999999999999716,-0.3000000000000007,246.04103,258.2644,221.49783,236.16042,240.4909
1437,1437,2020-08-31,27.5,32.6,22.7,1.0,0,14.3,2.9,80.0,8.3,1011.0,13,79,96,83,0,1,3,19,60,0,0,2,39,42,0,48.0,0.0,0.0,2.0,10.0,7.0,16.0,0.0,9.900000000000002,30.0,34.9,26.6,-2.299999999999997,-3.900000000000002,-2.5,64.52558,67.20453,57.282646,65.97324,63.7465
1438,1438,2020-09-01,24.9,27.4,21.9,1.0,0,7.59,2.3,85.0,10.0,1013.2,13,52,96,33,0,0,10,7,16,0,0,1,12,20,0,17.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,5.5,27.5,32.6,22.7,-5.200000000000003,-0.8000000000000007,-2.6000000000000014,8.055367,9.545254,9.336968,5.82939,8.191745
1439,1439,2020-09-02,26.8,32.1,24.0,7.5,0,9.27,2.5,93.0,10.0,1013.2,13,82,77,35,0,0,1,12,22,0,0,0,11,24,0,15.0,3.0,0.0,2.0,4.0,2.0,9.0,0.0,8.100000000000001,24.9,27.4,21.9,4.700000000000003,2.1000000000000014,1.9000000000000021,30.458193,35.06445,30.062014,31.97729,31.890486
1440,1440,2020-09-03,28.4,32.7,26.4,3.5,0,15.21,4.2,85.0,8.5,1011.9,13,43,116,42,0,0,3,18,21,0,0,3,14,25,0,15.0,5.0,0.0,5.0,6.0,4.0,7.0,0.0,6.300000000000004,26.8,32.1,24.0,0.6000000000000014,2.3999999999999986,1.5999999999999979,55.620068,51.238014,44.188107,44.335,48.8453
1441,1441,2020-09-04,29.3,35.1,25.1,0.0,0,23.09,3.0,76.0,7.5,1013.4,13,15,79,115,0,0,8,60,47,0,0,1,46,68,0,36.0,17.0,1.0,9.0,17.0,8.0,27.0,0.0,10.0,28.4,32.7,26.4,2.3999999999999986,-1.2999999999999972,0.9000000000000021,119.177986,104.177444,114.90159,110.046005,112.07576
1442,1442,2020-09-05,28.6,34.2,25.3,8.5,0,17.34,2.8,79.0,6.5,1012.7,13,17,97,66,0,0,2,30,34,0,0,1,27,38,0,31.0,4.0,0.0,1.0,8.0,9.0,12.0,1.0,8.900000000000002,29.3,35.1,25.1,-0.8999999999999986,0.1999999999999993,-0.6999999999999993,94.74629,91.76651,121.728455,101.68086,102.48053
1443,1443,2020-09-06,25.7,29.5,22.5,25.5,0,10.16,2.7,94.0,9.8,1013.2,13,91,97,26,0,0,1,9,16,0,0,2,11,13,0,17.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,7.0,28.6,34.2,25.3,-4.700000000000003,-2.8000000000000007,-2.900000000000002,22.036854,18.437115,18.350203,18.776659,19.400208
1444,1444,2020-09-07,26.7,31.2,24.2,19.0,0,9.57,4.4,93.0,9.5,1013.5,13,89,65,30,0,0,1,11,18,0,0,0,15,15,0,13.0,2.0,0.0,1.0,1.0,3.0,9.0,1.0,7.0,25.7,29.5,22.5,1.6999999999999993,1.6999999999999993,1.0,17.213888,23.250397,22.182848,21.019491,20.916656
1445,1445,2020-09-08,29.5,34.2,26.9,0.0,1,21.51,5.1,73.0,4.0,1014.9,13,22,114,65,0,0,3,30,32,0,0,2,25,38,0,21.0,5.0,0.0,3.0,8.0,8.0,20.0,0.0,7.300000000000004,26.7,31.2,24.2,3.0000000000000036,2.6999999999999993,2.8000000000000007,128.38849,133.8282,93.2624,126.05414,120.3833
1446,1446,2020-09-09,29.0,33.6,25.2,0.5,0,22.21,3.7,72.0,2.8,1012.9,13,15,117,67,0,0,1,37,29,0,0,2,20,45,0,26.0,10.0,0.0,2.0,5.0,4.0,20.0,0.0,8.400000000000002,29.5,34.2,26.9,-0.6000000000000014,-1.6999999999999993,-0.5,108.22668,69.926544,80.574486,115.02255,93.43757
1447,1447,2020-09-10,27.7,31.7,25.2,0.0,0,13.08,3.8,80.0,9.0,1011.5,13,55,20,30,0,0,1,8,21,0,0,0,13,17,0,19.0,2.0,0.0,3.0,2.0,0.0,4.0,0.0,6.5,29.0,33.6,25.2,-1.9000000000000021,0.0,-1.3000000000000007,34.531002,45.89585,40.19674,49.12046,42.436012
